movieID,budget,open_weekend,gross,ROI_open,ROI_gross
tt0082250,2000000,1871487,7533000,-0.064, 2.767
tt0090073,22000000,3358299,6964734,-0.847,-0.683
tt0089118,10000000,3240695,20550603,-0.676, 1.055
tt0094799,25000000,5126791,16118077,-0.795,-0.355
tt0094919,4500000,1898751,3813293,-0.578,-0.153
tt0094961,5000000,1667036,3588626,-0.667,-0.282
tt0104897,15000000,12300000,40227000,-0.180, 1.682
tt0105585,15000000,4507425,22660758,-0.700, 0.511
tt0106557,900000,2719750,4983565, 2.022, 4.537
tt0115645,35000000,4023815,8797839,-0.885,-0.749
tt0117119,21500000,2860334,22294341,-0.867, 0.037
tt0119592,50000000,4649742,10556196,-0.907,-0.789
tt0118966,50000000,5833412,13806137,-0.883,-0.724
tt0120531,13000000,2517263,8026971,-0.806,-0.383
tt0155753,30000000,3898293,12213678,-0.870,-0.593
tt0120722,12000000,4319745,12902790,-0.640, 0.075
tt0120776,30000000,6606455,23209440,-0.780,-0.226
tt0160401,7000000,4220297,14003141,-0.397, 1.000
tt0125971,7000000,3370662,7292175,-0.518, 0.042
tt0120662,15000000,5959447,16459004,-0.603, 0.097
tt0181151,50000000,3008746,6291602,-0.940,-0.874
tt0163983,40000000,9413684,29374178,-0.765,-0.266
tt0167203,34000000,2411445,6543194,-0.929,-0.808
tt0262396,3500000,6281415,17504595, 0.795, 4.001
tt0841032,20000000,2283360,5809663,-0.886,-0.710
tt1520498,12000000,443901,1064277,-0.963,-0.911
tt0889595,1200000,2243,6319,-0.998,-0.995
tt0443496,10000000,19253,131617,-0.998,-0.987
tt0371739,1000000,20578,44785,-0.979,-0.955
tt0373445,8000000,48120,127144,-0.994,-0.984
tt0887719,10000000,1771,6422,-1.000,-0.999
tt0783515,5000000,8538,14547,-0.998,-0.997
tt0349416,10000000,41788,70527,-0.996,-0.993
tt0311648,300000,48422,2360184,-0.839, 6.867
tt0322659,1900000,61481,1420578,-0.968,-0.252
tt0271219,150000,80682,2882062,-0.462,18.214
tt0139151,15000000,229706,677374,-0.985,-0.955
tt0254199,7000000,54942,411034,-0.992,-0.941
tt0150216,32000000,93998,2899970,-0.997,-0.909
tt0119196,25000000,118278,1534569,-0.995,-0.939
tt0126604,6000000,541646,2279807,-0.910,-0.620
tt0124102,1100000,373288,631221,-0.661,-0.426
tt0112389,28000000,319723,669276,-0.989,-0.976
tt0090848,15000000,25428,1951794,-0.998,-0.870
tt0095583,1100000,188348,671382,-0.829,-0.390
tt0087015,1250000,1762922,3412497, 0.410, 1.730
tt0087003,8000000,953794,10566714,-0.881, 0.321
tt0089003,9000000,5319116,16116878,-0.409, 0.791
tt0089421,12500000,5005788,15057465,-0.600, 0.205
tt0091396,40000000,8043360,49851591,-0.799, 0.246
tt0092147,3300000,2187458,4790926,-0.337, 0.452
tt0094118,3000000,2709160,7888703,-0.097, 1.630
tt0102316,10000000,3551331,25010896,-0.645, 1.501
tt0118829,32000000,1212189,3562749,-0.962,-0.889
tt0119214,53000000,5784123,19736932,-0.891,-0.628
tt0119718,30000000,5233631,21382456,-0.826,-0.287
tt0120598,15000000,2585292,11144518,-0.828,-0.257
tt0131436,3500000,3310349,10305534,-0.054, 1.944
tt0120724,35000000,5516000,10076136,-0.842,-0.712
tt0120757,50000000,6064716,13260050,-0.879,-0.735
tt0174204,10000000,459020,902144,-0.954,-0.910
tt0186045,16000000,5802229,15427192,-0.637,-0.036
tt0162983,60000000,13567978,36037909,-0.774,-0.399
tt0210567,9000000,1409433,3060963,-0.843,-0.660
tt0216772,9000000,576820,1244676,-0.936,-0.862
tt0166110,16000000,2823548,7307756,-0.824,-0.543
tt0279889,38000000,5377635,22770864,-0.858,-0.401
tt0247444,15600000,5474270,13571817,-0.649,-0.130
tt0473024,5600000,4402123,7009668,-0.214, 0.252
tt0399862,10000000,4281388,11703287,-0.572, 0.170
tt0119079,14000000,8855,206128,-0.999,-0.985
tt0127349,8500000,150422,327418,-0.982,-0.961
tt0126250,8500000,1801083,10919177,-0.788, 0.285
tt0120618,12000000,42326,175370,-0.996,-0.985
tt0335013,15000000,93776,2281585,-0.994,-0.848
tt0171685,30000,10762,216781,-0.641, 6.226
tt0222850,1000000,109694,1744858,-0.890, 0.745
tt0120070,10000000,3898,12903,-1.000,-0.999
tt0119361,25000,100006,2856622, 3.000,113.265
tt0120831,5000000,125561,5480318,-0.975, 0.096
tt0119324,1500000,63266,617403,-0.958,-0.588
tt0120152,35000000,107108,2221994,-0.997,-0.937
tt0099277,5200000,767620,2459895,-0.852,-0.527
tt0102898,1400000,35589,115103,-0.975,-0.918
tt0102181,11000000,40814,1059071,-0.996,-0.904
tt0086346,14400000,7053016,16478265,-0.510, 0.144
tt0086510,9500000,1837768,5696391,-0.807,-0.400
tt0087932,8000000,1544624,6139896,-0.807,-0.233
tt0087980,13000000,2411311,6551987,-0.815,-0.496
tt0088885,3000000,3725001,22934000, 0.242, 6.645
tt0090196,3000000,2507542,7196872,-0.164, 1.399
tt0093278,51000000,4331817,12715192,-0.915,-0.751
tt0094008,17000000,2908796,10278549,-0.829,-0.395
tt0102370,4500000,543250,15012935,-0.879, 2.336
tt0104107,17000000,1504099,4836637,-0.912,-0.715
tt0110186,7000000,5122600,20851521,-0.268, 1.979
tt0117002,47000000,2812620,5600000,-0.940,-0.881
tt0119109,85000000,8776159,28659604,-0.897,-0.663
tt0119640,31190000,2128565,4529843,-0.932,-0.855
tt0119887,17000000,1817278,3506206,-0.893,-0.794
tt0120390,55000000,4464008,11466088,-0.919,-0.792
tt0120479,35000000,3277084,6448817,-0.906,-0.816
tt0160236,70000000,3018345,9694105,-0.957,-0.862
tt0188863,4000000,1339575,2622075,-0.665,-0.344
tt0156841,25000000,5870387,14983572,-0.765,-0.401
tt0160484,28000000,7954766,16779636,-0.716,-0.401
tt0219952,65000000,4536625,10014234,-0.930,-0.846
tt0279286,16000000,2307063,4356743,-0.856,-0.728
tt0326900,17000000,13107022,37566230,-0.229, 1.210
tt0345074,20000000,3254940,8054280,-0.837,-0.597
tt0373416,25000000,3086127,5654777,-0.877,-0.774
tt0376196,15500000,778123,1181197,-0.950,-0.924
tt0171356,10000000,703109,1631839,-0.930,-0.837
tt0164003,17500000,30547,325491,-0.998,-0.981
tt0298856,10000000,65344,1483975,-0.993,-0.852
tt0285861,10000000,33287,1011054,-0.997,-0.899
tt0144142,3000000,11452,40361,-0.996,-0.987
tt0200720,10000000,45039,3041803,-0.995,-0.696
tt0281820,25000000,131580,3517797,-0.995,-0.859
tt0162710,450000,118594,2049595,-0.736, 3.555
tt0110329,2000000,672775,2260622,-0.664, 0.130
tt0136244,12000000,82431,1262786,-0.993,-0.895
tt0119517,5000000,340288,4710749,-0.932,-0.058
tt0119778,1000000,123055,3386698,-0.877, 2.387
tt0120670,19000000,3849308,8041665,-0.797,-0.577
tt0115710,22000000,420993,1075288,-0.981,-0.951
tt0119506,7000000,74859,106292,-0.989,-0.985
tt0120490,9000000,89274,339648,-0.990,-0.962
tt0100827,9000000,260410,349618,-0.971,-0.961
tt0088117,1065000,1432800,2491460, 0.345, 1.339
tt0089015,1250000,22862,2424221,-0.982, 0.939
tt0086264,800000,210000,2082215,-0.738, 1.603
tt0084316,20000000,2350021,5675599,-0.882,-0.716
tt0086987,7000000,4579240,8914881,-0.346, 0.274
tt0089643,13000000,47906,940325,-0.996,-0.928
tt0089798,19000000,4222810,12918858,-0.778,-0.320
tt0091276,12000000,2046576,4884663,-0.829,-0.593
tt0095107,6000000,5710734,28062539,-0.048, 3.677
tt0099747,40000000,2175360,9243140,-0.946,-0.769
tt0108517,3000000,1747317,3902679,-0.418, 0.301
tt0115472,25000000,3832000,15091542,-0.847,-0.396
tt0115493,23000000,3801250,11567023,-0.835,-0.497
tt0115610,7000000,607081,1055525,-0.913,-0.849
tt0118523,10000000,1315445,3478370,-0.868,-0.652
tt0120478,12000000,3033609,7015240,-0.747,-0.415
tt0119304,15000000,3784023,10443316,-0.748,-0.304
tt0166252,15000000,2692819,8276228,-0.820,-0.448
tt0140397,28000000,1851291,4554569,-0.934,-0.837
tt0259974,5000000,4233304,9628751,-0.153, 0.926
tt0236388,3000000,11053832,38168022, 2.685,11.723
tt0238948,24000000,4650,20218,-1.000,-0.999
tt0245120,5000000,3020159,6755271,-0.396, 0.351
tt0218619,14000000,1140698,3100650,-0.919,-0.779
tt0425598,3000000,6214723,11694528, 1.072, 2.898
tt0462395,4000000,6922767,15655665, 0.731, 2.914
tt0220100,4000000,93148,945041,-0.977,-0.764
tt0304328,7500000,30599,209151,-0.996,-0.972
tt0212974,500000,55946,1114943,-0.888, 1.230
tt0234354,6000000,418098,2025238,-0.930,-0.662
tt0307109,40000,10425,143121,-0.739, 2.578
tt0133412,7000000,14872,25651,-0.998,-0.996
tt0206226,1500000,21359,265107,-0.986,-0.823
tt0126859,4000000,50354,399793,-0.987,-0.900
tt0268690,4500000,89499,3287435,-0.980,-0.269
tt0120467,120000,9377,14904,-0.922,-0.876
tt0250323,3000000,141852,8821782,-0.953, 1.941
tt0263734,7500000,14765,4239767,-0.998,-0.435
tt0120402,2700000,89563,9054736,-0.967, 2.354
tt0120906,5000000,434840,1980338,-0.913,-0.604
tt0109578,5000000,503936,1700929,-0.899,-0.660
tt0109838,11000000,6957,29296,-0.999,-0.997
tt0092226,13000000,1324456,7041543,-0.898,-0.458
tt0084445,27000000,389249,636796,-0.986,-0.976
tt0083336,17000000,3037911,8873042,-0.821,-0.478
tt0079550,16000000,2250000,8400000,-0.859,-0.475
tt0092857,5000000,2466557,6767690,-0.507, 0.354
tt0097142,19000000,540148,19738015,-0.972, 0.039
tt0096193,19000000,2031678,4594452,-0.893,-0.758
tt0108311,15000000,2877744,6419876,-0.808,-0.572
tt0115676,15000000,1131094,4085000,-0.925,-0.728
tt0116508,25000000,2308797,5005000,-0.908,-0.800
tt0117718,6000000,150049,12643776,-0.975, 1.107
tt0118541,3000000,2024516,3559990,-0.325, 0.187
tt0118691,16000000,4080222,11454593,-0.745,-0.284
tt0163579,70000000,5810531,11227940,-0.917,-0.840
tt0172726,13000000,2408613,5871603,-0.815,-0.548
tt0164108,15000000,3926825,11614236,-0.738,-0.226
tt0198386,23000000,4051921,13019253,-0.824,-0.434
tt0388183,15000000,2137685,3998889,-0.857,-0.733
tt0373908,27000000,5538835,12834056,-0.795,-0.525
tt1127884,7000000,31117834,65280346, 3.445, 8.326
tt0173716,10000000,127141,1276984,-0.987,-0.872
tt0357470,1000000,47693,279282,-0.952,-0.721
tt0242508,5500000,8425,56653,-0.998,-0.990
tt0182295,13000000,24496,284291,-0.998,-0.978
tt0216799,8000000,867635,1843570,-0.892,-0.770
tt0161023,312000,41202,1281176,-0.868, 3.106
tt0115906,3000000,26709,153155,-0.991,-0.949
tt0117093,6000000,48661,392362,-0.992,-0.935
tt0138414,700000,5302,870751,-0.992, 0.244
tt0091939,175000,28473,7137502,-0.837,39.786
tt0092548,350000,1039301,3706470, 1.969, 9.590
tt0094033,3520000,311892,562187,-0.911,-0.840
tt0082945,8600000,64713,7840272,-0.992,-0.088
tt0083678,22000000,516064,6118683,-0.977,-0.722
tt0084684,4500000,3693117,10490791,-0.179, 1.331
tt0085384,11000000,1641182,3374312,-0.851,-0.693
tt0085678,19000000,6156049,28400000,-0.676, 0.495
tt0090774,18000000,2580750,10977499,-0.857,-0.390
tt0091344,10000000,1172942,4637958,-0.883,-0.536
tt0104905,14000000,984627,2034470,-0.930,-0.855
tt0108187,25000000,1129689,2457574,-0.955,-0.902
tt0116320,25000000,5405000,17095268,-0.784,-0.316
tt0117283,8000000,2319236,5612586,-0.710,-0.298
tt0117768,25000000,1593929,2415593,-0.936,-0.903
tt0116823,30000000,3779504,8289972,-0.874,-0.724
tt0120107,45000000,1370831,2154540,-0.970,-0.952
tt0120683,30000000,2143089,4155234,-0.929,-0.861
tt0119219,20000000,1011175,1923061,-0.949,-0.904
tt0160429,25000000,4007565,11956538,-0.840,-0.522
tt0120836,13000000,3024709,6545360,-0.767,-0.497
tt0165831,8000000,1911007,4692814,-0.761,-0.413
tt0163676,15000000,1505551,5217498,-0.900,-0.652
tt0156323,10000000,3342085,7027345,-0.666,-0.297
tt0141907,90000000,3029858,6712451,-0.966,-0.925
tt0305396,13000000,9537123,28399192,-0.266, 1.185
tt0451069,5000000,7523571,15778152, 0.505, 2.156
tt0434424,9000000,676048,1046166,-0.925,-0.884
tt0955411,10000000,478910,938232,-0.952,-0.906
tt0239986,1000000,545132,2402459,-0.455, 1.402
tt0296845,2500000,191747,405182,-0.923,-0.838
tt0280424,500000,9750,513572,-0.981, 0.027
tt0168172,10000000,185472,292152,-0.981,-0.971
tt0196106,4500000,202540,1246237,-0.955,-0.723
tt0253200,12000000,99528,2326407,-0.992,-0.806
tt0162360,1700000,72056,1943649,-0.958, 0.143
tt0203408,7500000,2354362,12610552,-0.686, 0.681
tt0340376,23000000,37220,763044,-0.998,-0.967
tt0200530,250000,72831,1050600,-0.709, 3.202
tt0262432,42000,13335,241816,-0.682, 4.758
tt0101373,36000000,118162,1342903,-0.997,-0.963
tt0094317,5300000,24538,3107551,-0.995,-0.414
tt0093940,10000000,85731,486434,-0.991,-0.951
tt0085891,19000000,1347032,10964231,-0.929,-0.423
tt0086955,18000000,7872297,19265302,-0.563, 0.070
tt0090327,2000000,95435,7369373,-0.952, 2.685
tt0094155,11000000,187381,25411386,-0.983, 1.310
tt0101356,17000000,1537965,2865916,-0.910,-0.831
tt0101492,10000000,3032258,9188150,-0.697,-0.081
tt0107009,12000000,1854431,5086909,-0.845,-0.576
tt0120645,24000000,2006751,4308981,-0.916,-0.820
tt0199290,6000000,3684704,9821335,-0.386, 0.637
tt0283160,40000000,2233525,4835968,-0.944,-0.879
tt0314166,10000000,5706332,13684949,-0.429, 0.368
tt0286179,5600000,93072,3064356,-0.983,-0.453
tt0286162,1500000,61613,119841,-0.959,-0.920
tt0263728,22000000,1573454,5974653,-0.928,-0.728
tt0160338,2600000,54145,614202,-0.979,-0.764
tt0164085,8000000,139634,1997807,-0.983,-0.750
tt0098503,2300000,28950,792966,-0.987,-0.655
tt0105789,2700000,138313,1723319,-0.949,-0.362
tt0090693,8700000,2235720,4865912,-0.743,-0.441
tt0097116,13000000,3039805,22030000,-0.766, 0.695
tt0107277,18000000,800469,1510198,-0.956,-0.916
tt0115725,30000000,1895593,4340826,-0.937,-0.855
tt0120856,20000000,1110564,2147114,-0.944,-0.893
tt0165494,3500000,3344022,9247881,-0.045, 1.642
tt0149367,18000000,2513530,5658940,-0.860,-0.686
tt0174336,3000000,2729625,4142507,-0.090, 0.381
tt0246002,7000000,7562284,23247539, 0.080, 2.321
tt0290145,1000000,30087,464126,-0.970,-0.536
tt0103670,10000000,5549,51608,-0.999,-0.995
tt0088961,750000,811243,4782000, 0.082, 5.376
tt0091934,17000000,719885,2209013,-0.958,-0.870
tt0085236,11800000,2208976,3933011,-0.813,-0.667
tt0087222,4600000,4538400,13102025,-0.013, 1.848
tt0092042,25000000,1863469,3986171,-0.925,-0.841
tt0092585,5000000,2787449,6075793,-0.443, 0.215
tt0096087,6000000,3017800,10068039,-0.497, 0.678
tt0105811,18000000,3177158,11124511,-0.823,-0.382
tt0109376,10700000,971444,1238080,-0.909,-0.884
tt0200469,6500000,4717902,10149779,-0.274, 0.562
tt0266747,20000000,872950,1646664,-0.956,-0.918
tt0350194,10000000,3602245,6491350,-0.640,-0.351
tt0101412,6000000,439510,869325,-0.927,-0.855
tt0101597,4000000,121635,225671,-0.970,-0.944
tt0106792,1800000,673,889,-1.000,-1.000
tt0093974,250000,53442,154323,-0.786,-0.383
tt0072737,1000000,8200000,16000000, 7.200,15.000
tt0082958,12000000,1214767,2104164,-0.899,-0.825
tt0088256,9000000,3091670,10364904,-0.656, 0.152
tt0090065,15000000,1614660,3360800,-0.892,-0.776
tt0094701,4000000,4008870,9797098, 0.002, 1.449
tt0097053,5000000,2636118,8153677,-0.473, 0.631
tt0106505,13000000,1802688,2501113,-0.861,-0.808
tt0109959,8030000,2318844,3411885,-0.711,-0.575
tt0139615,1000000,34887,982214,-0.965,-0.018
tt0160216,7000000,807873,2148212,-0.885,-0.693
tt0187819,5000000,4470489,19421271,-0.106, 2.884
tt0188160,10000000,1611833,3434515,-0.839,-0.657
tt0087054,700000,56231,2490233,-0.920, 2.557
tt0084156,5000000,1095003,2091037,-0.781,-0.582
tt0091313,3401376,2225475,3388020,-0.346,-0.004
tt0106827,7000000,1074000,1450029,-0.847,-0.793
tt0085873,10100000,3093281,10143618,-0.694, 0.004
tt0086476,5000000,2192621,4304286,-0.561,-0.139
tt0089883,2000000,1802204,2864844,-0.099, 0.432
tt0091963,18000000,1468500,2295500,-0.918,-0.872
tt0094078,15000000,2256557,5711976,-0.850,-0.619
tt0337996,3000000,1079797,2223990,-0.640,-0.259
tt1517260,40000000,10600112,26616999,-0.735,-0.335
tt1981677,17000000,5149433,64998368,-0.697, 2.823
tt1045658,21000000,443003,132088910,-0.979, 5.290
tt1343092,105000000,50085184,144812796,-0.523, 0.379
tt1707386,61000000,28027000,148809770,-0.541, 1.440
tt1659337,13000000,228359,17738570,-0.982, 0.365
tt1702439,28000000,21401594,71346930,-0.236, 1.548
tt1588173,35000000,20353967,66359959,-0.418, 0.896
tt1336608,75000000,14437269,38509342,-0.808,-0.487
tt1673434,120000000,141067634,292298923, 0.176, 1.436
tt1570728,50000000,19104303,84351197,-0.618, 0.687
tt1478338,32500000,26247410,169106725,-0.192, 4.203
tt1099212,37000000,69637740,191465414, 0.882, 4.175
tt0332280,29000000,13464745,81001787,-0.536, 1.793
tt1748122,16000000,522996,45512466,-0.967, 1.845
tt1538403,60000000,9336957,31046201,-0.844,-0.483
tt0120338,200000000,28638131,658672302,-0.857, 2.293
tt0398286,260000000,48767052,200821936,-0.812,-0.228
tt1920849,3000000,181494,447954,-0.940,-0.851
tt0314331,45000000,1047160,59365105,-0.977, 0.319
tt1120985,3500000,193728,9706328,-0.945, 1.773
tt1540128,35000000,5750288,13101142,-0.836,-0.626
tt1840309,85000000,54607747,150947895,-0.358, 0.776
tt1814621,13000000,6154984,18004225,-0.527, 0.385
tt0163651,11000000,18709680,101736215, 0.701, 8.249
tt0093779,16000000,206243,24650738,-0.987, 0.541
tt0467406,7500000,413869,143492840,-0.945,18.132
tt1195478,30000000,10610060,28700285,-0.646,-0.043
tt0338013,20000000,8175198,34126138,-0.591, 0.706
tt0478311,30000000,30690990,148734225, 0.023, 3.958
tt1632708,35000000,18622150,55802754,-0.468, 0.594
tt1596350,65000000,17405930,54760791,-0.732,-0.158
tt1126591,55000000,11947744,39440655,-0.783,-0.283
tt0446029,60000000,10609795,31494270,-0.823,-0.475
tt1862079,750000,97762,4010957,-0.870, 4.348
tt1022603,7500000,3739702,32391374,-0.501, 3.319
tt1001508,40000000,27785487,93945548,-0.305, 1.349
tt1606389,30000000,41202458,125014030, 0.373, 3.167
tt1282140,8000000,17734040,58401464, 1.217, 6.300
tt1605783,17000000,599003,56816662,-0.965, 2.342
tt0910970,180000000,63087526,223808164,-0.650, 0.243
tt0414387,28000000,2865017,38405088,-0.898, 0.372
tt1840417,6000000,4750894,11494838,-0.208, 0.916
tt1564367,80000000,30514732,103028109,-0.619, 0.288
tt0119177,36000000,4320202,12339633,-0.880,-0.657
tt0405422,26000000,21422815,109449237,-0.176, 3.210
tt0427327,75000000,27476745,118823091,-0.634, 0.584
tt0103639,28000000,196664,217042825,-0.993, 6.752
tt1586265,40000000,10547068,41102171,-0.736, 0.028
tt1866249,1000000,113467,6002451,-0.887, 5.002
tt1385826,50200000,21157730,62495645,-0.579, 0.245
tt1324999,110000000,138122261,281287133, 0.256, 1.557
tt1068680,70000000,18262471,97690976,-0.739, 0.396
tt1374992,60000000,28722,102118,-1.000,-0.998
tt1055292,38000000,14506464,53358964,-0.618, 0.404
tt0480687,36000000,13535374,45045037,-0.624, 0.251
tt0800039,30000000,17725330,62877175,-0.409, 1.096
tt0101414,25000000,17754905,47611331,-0.290, 0.904
tt1800741,33000000,11731708,35057332,-0.644, 0.062
tt1403981,16000000,8089139,19057024,-0.494, 0.191
tt1509767,75000000,8674452,20374484,-0.884,-0.728
tt1307068,10000000,3822803,6619173,-0.618,-0.338
tt0147800,16000000,8330681,38176108,-0.479, 1.386
tt0815236,20000000,9775278,31584722,-0.511, 0.579
tt1010048,15000000,360018,141319195,-0.976, 8.421
tt0092890,6000000,162378,63952836,-0.973, 9.659
tt0396269,40000000,33900720,209218368,-0.152, 4.230
tt1193138,25000000,1181450,83813460,-0.953, 2.353
tt0486655,70000000,9169779,38634938,-0.869,-0.448
tt0117509,14500000,11133231,46338728,-0.232, 2.196
tt0077631,6000000,60759,305260,-0.990,-0.949
tt1142988,38000000,27605576,88915214,-0.274, 1.340
tt1621045,12000000,33000000,91547205, 1.750, 6.629
tt1259571,50000000,142839137,296623634, 1.857, 4.932
tt1007028,30000000,10065630,31457946,-0.664, 0.049
tt0431308,30000000,9283468,53695808,-0.691, 0.790
tt0758752,30000000,9739161,32357532,-0.675, 0.079
tt2097307,2000000,5900000,13746550, 1.950, 5.873
tt0473075,200000000,37813075,90759676,-0.811,-0.546
tt0458352,35000000,27537244,124732962,-0.213, 2.564
tt0783233,30000000,796836,50921738,-0.973, 0.697
tt0421715,150000000,26853816,127509326,-0.821,-0.150
tt1458175,35000000,6542779,21129348,-0.813,-0.396
tt0159365,79000000,14574213,95632614,-0.816, 0.211
tt1535438,30000000,14650121,63536011,-0.512, 1.118
tt1041829,40000000,33627598,163900057,-0.159, 3.098
tt1325004,68000000,83637242,300531751, 0.230, 3.420
tt0974661,20000000,23722310,64167069, 0.186, 2.208
tt1598822,56000000,13019180,54540525,-0.768,-0.026
tt1655442,15000000,204878,44667095,-0.986, 1.978
tt0107048,14600000,14652108,70835374, 0.004, 3.852
tt0388795,14000000,547425,83025853,-0.961, 4.930
tt1230414,85000000,22100822,112703470,-0.740, 0.326
tt1000774,65000000,56848056,152647258,-0.125, 1.348
tt0360717,207000000,50130145,218080025,-0.758, 0.054
tt0097757,40000000,9814520,109859444,-0.755, 1.746
tt0089469,30000000,4261154,12297710,-0.858,-0.590
tt1155056,40000000,17810270,71109289,-0.555, 0.778
tt0455967,18000000,14276534,41011711,-0.207, 1.278
tt1563738,15000000,5079566,13766014,-0.661,-0.082
tt0461770,85000000,34440317,127807262,-0.595, 0.504
tt0443543,16000000,927956,39825798,-0.942, 1.489
tt1341188,120000000,7484696,30212620,-0.938,-0.748
tt0389860,70000000,40011365,137340146,-0.428, 0.962
tt0203009,52500000,71614,57386369,-0.999, 0.093
tt1080016,90000000,41690382,196519585,-0.537, 1.184
tt1279935,55000000,25207599,98711404,-0.542, 0.795
tt0491152,35000000,13945368,39026186,-0.602, 0.115
tt0213149,140000000,75177654,198539855,-0.463, 0.418
tt0099487,20000000,159622,56362352,-0.992, 1.818
tt0804497,8000000,2013406,6350058,-0.748,-0.206
tt1193631,30000000,15812311,42385520,-0.473, 0.413
tt0343660,75000000,45107871,120776832,-0.399, 0.610
tt0100405,14000000,11280591,178406268,-0.194,11.743
tt0989757,25000000,30468614,80014842, 0.219, 2.201
tt0454945,20000000,10730372,33741133,-0.463, 0.687
tt1243957,100000000,16472458,67631157,-0.835,-0.324
tt1212436,35000000,12201710,37481242,-0.651, 0.071
tt1334260,15000000,111734,2434652,-0.993,-0.838
tt1125849,6000000,202714,26236603,-0.966, 3.373
tt0250494,18000000,20377426,95001351, 0.132, 4.278
tt1438254,44000000,12381585,31162545,-0.719,-0.292
tt0376136,45000000,5135369,13100042,-0.886,-0.709
tt0110148,60000000,36389705,105264608,-0.394, 0.754
tt0118842,250000,1642402,12006514, 5.570,47.026
tt0445922,45000000,3824988,24343673,-0.915,-0.459
tt0247638,37000000,22862269,108244774,-0.382, 1.926
tt0283111,6000000,7302913,21005329, 0.217, 2.501
tt0290002,80000000,46120980,279167575,-0.423, 2.490
tt0116695,50000000,17084296,153620822,-0.658, 2.072
tt1222817,80000000,20065617,80360866,-0.749, 0.005
tt0386588,70000000,43142214,177575142,-0.384, 1.537
tt0316396,100000000,11139495,48417850,-0.889,-0.516
tt0200550,45000000,17319282,60786269,-0.615, 0.351
tt0959337,35000000,189911,22911480,-0.995,-0.345
tt0119282,85000000,21454451,99046791,-0.748, 0.165
tt0497465,15500000,3755575,23213577,-0.758, 0.498
tt0319343,33000000,31113501,173381405,-0.057, 4.254
tt0889573,19000000,8436713,27758465,-0.556, 0.461
tt0452625,25000000,13652001,34925283,-0.454, 0.397
tt0976051,32000000,2380376,34194407,-0.926, 0.069
tt0780521,105000000,786190,104400899,-0.993,-0.006
tt0770703,20000000,5421669,14008193,-0.729,-0.300
tt0252866,30000000,45117985,145103595, 0.504, 3.837
tt0337563,37000000,21054238,56044241,-0.431, 0.515
tt0485947,47000000,1612,3600,-1.000,-1.000
tt0810922,23000000,3464679,6923891,-0.849,-0.699
tt0462590,12000000,20659573,65328121, 0.722, 4.444
tt0879870,60000000,23104523,80574010,-0.615, 0.343
tt0293508,70000000,4001890,51225796,-0.943,-0.268
tt0083929,4500000,2545674,27092880,-0.434, 5.021
tt1414382,20000000,8407513,25677801,-0.580, 0.284
tt0356910,120000000,50342878,186336103,-0.580, 0.553
tt0988595,30000000,27442040,76808654,-0.085, 1.560
tt0397535,85000000,682504,57010853,-0.992,-0.329
tt0102798,48000000,25625602,165493908,-0.466, 2.448
tt0096446,35000000,8300169,57269863,-0.763, 0.636
tt0311289,20000000,16300155,67406573,-0.185, 2.370
tt0865556,55000000,21401121,52040293,-0.611,-0.054
tt0420223,38000000,13411093,40137776,-0.647, 0.056
tt0110322,30000000,101670,66638883,-0.997, 1.221
tt0094889,20000000,11789466,78222753,-0.411, 2.911
tt0119643,90000000,15017995,44606335,-0.833,-0.504
tt0125439,42000000,27689760,116006080,-0.341, 1.762
tt0129387,23000000,13740644,176483808,-0.403, 6.673
tt0087277,8200000,8556935,75846770, 0.044, 8.250
tt0377981,85000000,25356909,99967670,-0.702, 0.176
tt0960731,80000000,27450296,109993847,-0.657, 0.375
tt1261945,100000000,36835353,95328937,-0.632,-0.047
tt1152398,17000000,9851102,27854896,-0.421, 0.639
tt0160862,10000000,16065430,63319509, 0.607, 5.332
tt0452694,39000000,18623171,63414846,-0.522, 0.626
tt0120855,130000000,34361342,171085177,-0.736, 0.316
tt0376541,27000000,7707972,33987757,-0.715, 0.259
tt0120888,18000000,21917127,80224502, 0.218, 3.457
tt0250797,50000000,14065277,52756933,-0.719, 0.055
tt0256380,40000000,22518295,70836296,-0.437, 0.771
tt0098635,16000000,1094453,92823546,-0.932, 4.801
tt0795421,52000000,27751240,144130063,-0.466, 1.772
tt1559547,60000000,7582595,19445217,-0.874,-0.676
tt1392170,78000000,152535747,408010692, 0.956, 4.231
tt0458339,140000000,65058524,176654505,-0.535, 0.262
tt0800369,150000000,65723338,181030624,-0.562, 0.207
tt1399103,195000000,97400000,352390543,-0.501, 0.807
tt1229238,145000000,29556629,209397903,-0.796, 0.444
tt1291584,25000000,5242107,13657115,-0.790,-0.454
tt0091042,6000000,6275647,69941544, 0.046,10.657
tt0102057,70000000,13522535,119654823,-0.807, 0.709
tt0103064,102000000,31765506,198116802,-0.689, 0.942
tt0212985,87000000,58003121,165091464,-0.333, 0.898
tt1650062,50000000,35451168,127004179,-0.291, 1.540
tt0970179,170000000,11364505,73864507,-0.933,-0.566
tt0180093,4500000,64770,3609278,-0.986,-0.198
tt0112442,19000000,15523358,65637842,-0.183, 2.455
tt0113189,58000000,26205007,99929196,-0.548, 0.723
tt0449467,25000000,389351,34287296,-0.984, 0.371
tt0317919,150000000,47743273,134029801,-0.682,-0.106
tt1403865,38000000,24850000,171031347,-0.346, 3.501
